frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
155,"Jul 13, 2023 15:20:30.151211560 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
156,"Jul 13, 2023 15:20:30.286705227 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
157,"Jul 13, 2023 15:20:30.435014657 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
158,"Jul 13, 2023 15:20:30.648156712 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,906,2,0,8,0x00000000011ec780,16,Aya's Galaxy ,1,2,,,,,,,,
159,"Jul 13, 2023 15:20:30.653229525 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
160,"Jul 13, 2023 15:20:30.653959877 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
161,"Jul 13, 2023 15:20:30.843211027 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,916,2,0,8,0x000000000121c180,16,Aya's Galaxy ,1,2,,,,,,,,
162,"Jul 13, 2023 15:20:30.947095000 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
163,"Jul 13, 2023 15:20:31.123551603 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
164,"Jul 13, 2023 15:20:31.124927570 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
165,"Jul 13, 2023 15:20:31.128456304 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
166,"Jul 13, 2023 15:20:31.132373333 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
167,"Jul 13, 2023 15:20:31.136104160 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
168,"Jul 13, 2023 15:20:31.174320278 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
169,"Jul 13, 2023 15:20:31.210124664 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,2917,2,0,4,,,Zain_aiinde,,,,,,,,,,
170,"Jul 13, 2023 15:20:31.211533778 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,2918,2,0,4,,,Zain_aiinde,1,,,,,,,,,
171,"Jul 13, 2023 15:20:31.212640953 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,2919,2,0,4,,,Zain_aiinde,1,,,,,,,,,
172,"Jul 13, 2023 15:20:31.213757607 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,2920,2,0,4,,,Zain_aiinde,1,,,,,,,,,
173,"Jul 13, 2023 15:20:31.214722157 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,2921,2,0,4,,,,,,,,,,,,,
174,"Jul 13, 2023 15:20:31.215875416 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,2922,2,0,4,,,,,,,,,,,,,
175,"Jul 13, 2023 15:20:31.216788246 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,2923,2,0,4,,,,,,,,,,,,,
176,"Jul 13, 2023 15:20:31.217875157 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,2924,2,0,4,,,,,,,,,,,,,
177,"Jul 13, 2023 15:20:31.262401929 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
178,"Jul 13, 2023 15:20:31.306994891 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3348,2,0,4,,,Zain_aiinde,1,,,,,,,,,
179,"Jul 13, 2023 15:20:31.427671966 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
180,"Jul 13, 2023 15:20:31.517415244 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
181,"Jul 13, 2023 15:20:31.615057348 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,959,2,0,8,0x00000000012d8884,16,Aya's Galaxy ,1,2,,,,,,,,
182,"Jul 13, 2023 15:20:31.664271363 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,962,2,0,8,0x00000000012e48c9,16,Aya's Galaxy ,1,2,,,,,,,,
183,"Jul 13, 2023 15:20:32.072046323 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,987,2,0,8,0x0000000001348180,16,Aya's Galaxy ,1,2,,,,,,,,
184,"Jul 13, 2023 15:20:32.548222187 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1016,2,0,8,0x00000000013bc555,16,Aya's Galaxy ,1,2,,,,,,,,
185,"Jul 13, 2023 15:20:32.596351696 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1019,2,0,8,0x00000000013c81ca,16,Aya's Galaxy ,1,2,,,,,,,,
186,"Jul 13, 2023 15:20:32.629048570 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1021,2,0,8,0x00000000013d0180,16,Aya's Galaxy ,1,2,,,,,,,,
187,"Jul 13, 2023 15:20:32.687116132 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
188,"Jul 13, 2023 15:20:32.727415511 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1027,2,0,8,0x00000000013e81b3,16,Aya's Galaxy ,1,2,,,,,,,,
189,"Jul 13, 2023 15:20:32.804639352 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
190,"Jul 13, 2023 15:20:32.806580852 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
191,"Jul 13, 2023 15:20:32.870283900 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3360,2,0,4,,,Zain_aiinde,1,,,,,,,,,
192,"Jul 13, 2023 15:20:32.876639859 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1036,2,0,8,0x000000000140c89c,16,Aya's Galaxy ,1,2,,,,,,,,
193,"Jul 13, 2023 15:20:32.907603419 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1038,2,0,8,0x0000000001414180,16,Aya's Galaxy ,1,2,,,,,,,,
194,"Jul 13, 2023 15:20:32.973122689 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1042,2,0,8,0x00000000014241ac,16,Aya's Galaxy ,1,2,,,,,,,,
195,"Jul 13, 2023 15:20:32.992027865 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3361,2,0,4,,,Zain_aiinde,1,,,,,,,,,
196,"Jul 13, 2023 15:20:33.022253380 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1045,2,0,8,0x0000000001430180,16,Aya's Galaxy ,1,2,,,,,,,,
197,"Jul 13, 2023 15:20:33.114972078 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
198,"Jul 13, 2023 15:20:33.167044012 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
199,"Jul 13, 2023 15:20:33.180678196 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
200,"Jul 13, 2023 15:20:33.203128108 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1056,2,0,8,0x000000000145c405,16,Aya's Galaxy ,1,2,,,,,,,,
201,"Jul 13, 2023 15:20:33.415473878 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1069,2,0,8,0x0000000001490180,16,Aya's Galaxy ,1,2,,,,,,,,
202,"Jul 13, 2023 15:20:33.464636811 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1072,2,0,8,0x000000000149c180,16,Aya's Galaxy ,1,2,,,,,,,,
203,"Jul 13, 2023 15:20:33.508790348 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
204,"Jul 13, 2023 15:20:33.677614837 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1085,2,0,8,0x00000000014d0180,16,Aya's Galaxy ,1,2,,,,,,,,
205,"Jul 13, 2023 15:20:33.733667191 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
206,"Jul 13, 2023 15:20:33.737766328 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
207,"Jul 13, 2023 15:20:33.814404752 GMT",22:86:11:26:b2:fc,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,1575,2,0,4,,,,,,,,,,,,,
208,"Jul 13, 2023 15:20:33.817679591 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
209,"Jul 13, 2023 15:20:33.985373058 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1102,2,0,8,0x000000000151b3c3,16,Aya's Galaxy ,1,2,,,,,,,,
210,"Jul 13, 2023 15:20:33.989452345 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
211,"Jul 13, 2023 15:20:34.080715664 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
212,"Jul 13, 2023 15:20:34.141778213 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
213,"Jul 13, 2023 15:20:34.150555773 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
214,"Jul 13, 2023 15:20:34.173762454 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
215,"Jul 13, 2023 15:20:34.188672340 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,,,,,,,,,,
216,"Jul 13, 2023 15:20:34.189092455 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
217,"Jul 13, 2023 15:20:34.190932310 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
218,"Jul 13, 2023 15:20:34.239055231 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
219,"Jul 13, 2023 15:20:34.240187407 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
220,"Jul 13, 2023 15:20:34.321878515 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
221,"Jul 13, 2023 15:20:34.336935762 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
222,"Jul 13, 2023 15:20:34.339405107 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
223,"Jul 13, 2023 15:20:34.355823327 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
224,"Jul 13, 2023 15:20:34.366861884 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1121,2,0,8,0x00000000015785f2,16,Aya's Galaxy ,1,2,,,,,,,,
225,"Jul 13, 2023 15:20:34.410406465 GMT",6a:63:dd:d5:82:6c,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,1895,2,0,4,,,,1,,,,,,,,,
226,"Jul 13, 2023 15:20:34.431331826 GMT",6a:63:dd:d5:82:6c,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,1896,2,0,4,,,,1,,,,,,,,,
227,"Jul 13, 2023 15:20:34.456852791 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
228,"Jul 13, 2023 15:20:34.678046002 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3374,2,0,4,,,Zain_aiinde,1,,,,,,,,,
229,"Jul 13, 2023 15:20:34.695779925 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1141,2,0,8,0x00000000015c8a96,16,Aya's Galaxy ,1,2,,,,,,,,
230,"Jul 13, 2023 15:20:34.711088415 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1142,2,0,8,0x00000000015cc63b,16,Aya's Galaxy ,1,2,,,,,,,,
231,"Jul 13, 2023 15:20:34.853212721 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
232,"Jul 13, 2023 15:20:35.235920841 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
233,"Jul 13, 2023 15:20:35.236716169 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
234,"Jul 13, 2023 15:20:35.250578235 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1171,2,0,8,0x0000000001650180,16,Aya's Galaxy ,1,2,,,,,,,,
235,"Jul 13, 2023 15:20:35.274126577 GMT",,30:4b:07:68:bc:18,38,0,,,2,1,8,,,,1,,,,,,,,,
236,"Jul 13, 2023 15:20:35.885502069 GMT",,d6:f4:88:86:41:66,28,0,,,2,1,13,,,,,,,,,,,,,
237,"Jul 13, 2023 15:20:35.972835113 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1208,2,0,8,0x0000000001700787,16,Aya's Galaxy ,1,2,,,,,,,,
238,"Jul 13, 2023 15:20:35.984981586 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
239,"Jul 13, 2023 15:20:36.138682169 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,,,,,,,,,,
240,"Jul 13, 2023 15:20:36.158810751 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
241,"Jul 13, 2023 15:20:36.197244058 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
242,"Jul 13, 2023 15:20:36.516956793 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3387,2,0,4,,,Zain_aiinde,1,,,,,,,,,
243,"Jul 13, 2023 15:20:36.586224580 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2080,2,0,8,0x00000000a082a180,100,Aya's Galaxy ,1,1,,,,,,,,
244,"Jul 13, 2023 15:20:36.593954633 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1240,2,0,8,0x0000000001798180,16,Aya's Galaxy ,1,2,,,,,,,,
245,"Jul 13, 2023 15:20:36.806960263 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1251,2,0,8,0x00000000017cc180,16,Aya's Galaxy ,1,2,,,,,,,,
246,"Jul 13, 2023 15:20:37.009089088 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
247,"Jul 13, 2023 15:20:37.151118458 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1272,2,0,8,0x0000000001820180,16,Aya's Galaxy ,1,2,,,,,,,,
248,"Jul 13, 2023 15:20:37.507773113 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2089,2,0,8,0x00000000a090b180,100,Aya's Galaxy ,1,1,,,,,,,,
249,"Jul 13, 2023 15:20:37.511427559 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1294,2,0,8,0x0000000001878180,16,Aya's Galaxy ,1,2,,,,,,,,
250,"Jul 13, 2023 15:20:37.515110063 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
251,"Jul 13, 2023 15:20:37.516604832 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
252,"Jul 13, 2023 15:20:37.527801501 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1295,2,0,8,0x000000000187c180,16,Aya's Galaxy ,1,2,,,,,,,,
253,"Jul 13, 2023 15:20:37.548739800 GMT",,1c:3b:f3:f8:10:52,28,0,,,2,1,13,,,,,,,,,,,,,
254,"Jul 13, 2023 15:20:37.550123344 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
255,"Jul 13, 2023 15:20:37.556376849 GMT",,1c:3b:f3:f8:10:52,28,0,,,2,1,13,,,,,,,,,,,,,
256,"Jul 13, 2023 15:20:37.578141597 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
257,"Jul 13, 2023 15:20:37.578860258 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
258,"Jul 13, 2023 15:20:37.588649738 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
259,"Jul 13, 2023 15:20:37.590577300 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,60,0,ff:ff:ff:ff:ff:ff,473,2,0,4,,,,,,,,,,,,,
260,"Jul 13, 2023 15:20:37.607154981 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
261,"Jul 13, 2023 15:20:37.611406254 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1300,2,0,8,0x0000000001890786,16,Aya's Galaxy ,1,2,,,,,,,,
262,"Jul 13, 2023 15:20:37.622850827 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,474,2,0,8,0x00000126fd3001f4,100,Pradnya,1,2,,,,,,,,
263,"Jul 13, 2023 15:20:37.667268545 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
264,"Jul 13, 2023 15:20:37.684406909 GMT",,30:4b:07:68:bc:18,38,0,,,2,1,8,,,,1,,,,,,,,,
265,"Jul 13, 2023 15:20:37.688777860 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,1,,,,,,,,,
266,"Jul 13, 2023 15:20:37.697257281 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
267,"Jul 13, 2023 15:20:37.703058967 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
268,"Jul 13, 2023 15:20:37.712731620 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2091,2,0,8,0x00000000a093d180,100,Aya's Galaxy ,1,1,,,,,,,,
269,"Jul 13, 2023 15:20:37.724569071 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1307,2,0,8,0x00000000018ac180,16,Aya's Galaxy ,1,2,,,,,,,,
270,"Jul 13, 2023 15:20:37.725893192 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
271,"Jul 13, 2023 15:20:37.726934491 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
272,"Jul 13, 2023 15:20:37.829019461 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1312,2,0,8,0x00000000018c599c,16,Aya's Galaxy ,1,2,,,,,,,,
273,"Jul 13, 2023 15:20:37.832643594 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
274,"Jul 13, 2023 15:20:37.871064471 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
275,"Jul 13, 2023 15:20:37.873469511 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
276,"Jul 13, 2023 15:20:37.892385184 GMT",d6:7e:a7:8e:35:cb,b6:f2:68:c9:ce:c5,385,0,d6:7e:a7:8e:35:cb,2405,2,0,5,0x00000000a0968e1f,100,Aya's Galaxy ,1,1,,,,,,,,
277,"Jul 13, 2023 15:20:37.892558003 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
278,"Jul 13, 2023 15:20:37.894081873 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
279,"Jul 13, 2023 15:20:37.912252361 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
280,"Jul 13, 2023 15:20:37.919006766 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1317,2,0,8,0x00000000018db920,16,Aya's Galaxy ,1,2,,,,,,,,
281,"Jul 13, 2023 15:20:37.925302671 GMT",d6:7e:a7:8e:35:cb,b6:f2:68:c9:ce:c5,118,1,d6:7e:a7:8e:35:cb,47,2,0,5,0x00000000018dd226,16,Aya's Galaxy ,1,2,,,,,,,,
282,"Jul 13, 2023 15:20:37.974786916 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,183,2,0,4,,,,1,,,,,,,,,
283,"Jul 13, 2023 15:20:38.019775717 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2094,2,0,8,0x00000000a0988180,100,Aya's Galaxy ,1,1,,,,,,,,
284,"Jul 13, 2023 15:20:38.186926675 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
285,"Jul 13, 2023 15:20:38.202293731 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3400,2,0,4,,,Zain_aiinde,1,,,,,,,,,
286,"Jul 13, 2023 15:20:38.224597645 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2096,2,0,8,0x00000000a09ba180,100,Aya's Galaxy ,1,1,,,,,,,,
287,"Jul 13, 2023 15:20:38.266774265 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
288,"Jul 13, 2023 15:20:38.281615391 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1336,2,0,8,0x0000000001934180,16,Aya's Galaxy ,1,2,,,,,,,,
289,"Jul 13, 2023 15:20:38.294141801 GMT",,1c:3b:f3:ae:b4:a5,28,0,,,2,1,13,,,,1,,,,,,,,,
290,"Jul 13, 2023 15:20:38.404192445 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
291,"Jul 13, 2023 15:20:38.412059285 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
292,"Jul 13, 2023 15:20:38.464249443 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1344,2,0,8,0x0000000001960af5,16,Aya's Galaxy ,1,2,,,,,,,,
293,"Jul 13, 2023 15:20:38.481757714 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1345,2,0,8,0x0000000001964f40,16,Aya's Galaxy ,1,2,,,,,,,,
294,"Jul 13, 2023 15:20:38.491505525 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
295,"Jul 13, 2023 15:20:38.548516541 GMT",,44:15:49:ac:e9:67,38,0,,,2,1,8,,,,1,,,,,,,,,
296,"Jul 13, 2023 15:20:38.572136006 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
297,"Jul 13, 2023 15:20:38.609358581 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1353,2,0,8,0x0000000001984180,16,Aya's Galaxy ,1,2,,,,,,,,
298,"Jul 13, 2023 15:20:38.620370661 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
299,"Jul 13, 2023 15:20:38.679566352 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
300,"Jul 13, 2023 15:20:38.724545755 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
301,"Jul 13, 2023 15:20:38.744067970 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
302,"Jul 13, 2023 15:20:38.745085686 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
303,"Jul 13, 2023 15:20:38.802221531 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
304,"Jul 13, 2023 15:20:38.868249184 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
305,"Jul 13, 2023 15:20:38.877155470 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
